"@timestamp","fields.ccode","event.original","log.file.path","_index","fields.pxesrv_id","fields.exam_mode"
"May 30, 2026 @ 10:28:14.662","8,007","2026-05-30 10:28:05,980 , script_run_time=2026-05-30 10:28:02 , event_date=2026-05-30 10:28:05.978816 , centercode=8007 , macid=94:c6:91:3a:d8:23 , ip=10.0.0.66 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0170",live
"May 30, 2026 @ 10:28:14.662","8,007","2026-05-30 10:28:05,970 , script_run_time=2026-05-30 10:28:02 , event_date=2026-05-30 10:28:05.968850 , centercode=8007 , macid=1c:69:7a:40:02:da , ip=10.0.0.68 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0170",live
"May 30, 2026 @ 10:28:14.662","8,007","2026-05-30 10:28:05,985 , script_run_time=2026-05-30 10:28:02 , event_date=2026-05-30 10:28:05.983730 , centercode=8007 , macid=1c:69:7a:40:63:99 , ip=10.0.0.61 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0170",live
"May 30, 2026 @ 10:28:14.662","8,007","2026-05-30 10:28:05,975 , script_run_time=2026-05-30 10:28:02 , event_date=2026-05-30 10:28:05.973838 , centercode=8007 , macid=94:c6:91:3d:4b:81 , ip=10.0.0.67 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0170",live
"May 30, 2026 @ 10:28:14.662","8,007","2026-05-30 10:28:06,031 , script_run_time=2026-05-30 10:28:02 , event_date=2026-05-30 10:28:06.029956 , centercode=8007 , macid=1c:69:7a:40:0c:c1 , ip=10.0.0.82 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0170",live
"May 30, 2026 @ 10:28:14.662","8,007","2026-05-30 10:28:06,048 , script_run_time=2026-05-30 10:28:02 , event_date=2026-05-30 10:28:06.046425 , centercode=8007 , macid=94:c6:91:3c:95:b3 , ip=10.0.0.105 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0170",live
"May 30, 2026 @ 10:28:14.661","8,007","2026-05-30 10:28:05,951 , script_run_time=2026-05-30 10:28:02 , event_date=2026-05-30 10:28:05.949660 , centercode=8007 , macid=94:c6:91:3b:00:c2 , ip=10.0.0.53 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0170",live
"May 30, 2026 @ 10:28:14.661","8,007","2026-05-30 10:28:05,934 , script_run_time=2026-05-30 10:28:02 , event_date=2026-05-30 10:28:05.932444 , centercode=8007 , macid=94:c6:91:3a:d3:2c , ip=10.0.0.107 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0170",live
"May 30, 2026 @ 10:28:14.661","8,007","2026-05-30 10:28:05,958 , script_run_time=2026-05-30 10:28:02 , event_date=2026-05-30 10:28:05.956787 , centercode=8007 , macid=94:c6:91:3e:f6:74 , ip=10.0.0.57 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0170",live
"May 30, 2026 @ 10:28:14.661","8,007","2026-05-30 10:28:05,965 , script_run_time=2026-05-30 10:28:02 , event_date=2026-05-30 10:28:05.963787 , centercode=8007 , macid=94:c6:91:3f:b5:78 , ip=10.0.0.60 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0170",live
"May 30, 2026 @ 10:28:14.640","6,027","2026-05-30 10:28:05,514 , script_run_time=2026-05-30 10:28:02 , event_date=2026-05-30 10:28:05.512501 , centercode=6027 , macid=78:45:c4:04:36:f9 , ip=10.0.0.48 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0069",live
"May 30, 2026 @ 10:28:14.636","4,050","2026-05-30 10:28:09,285 , script_run_time=2026-05-30 10:28:02 , event_date=2026-05-30 10:28:09.283392 , centercode=4050 , macid=44:39:c4:52:af:a4 , ip=10.0.0.189 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0673",live
"May 30, 2026 @ 10:28:14.636","4,050","2026-05-30 10:28:09,326 , script_run_time=2026-05-30 10:28:02 , event_date=2026-05-30 10:28:09.324715 , centercode=4050 , macid=d8:cb:8a:89:1c:e1 , ip=10.0.0.140 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0673",live
"May 30, 2026 @ 10:28:14.635","4,050","2026-05-30 10:28:09,155 , script_run_time=2026-05-30 10:28:02 , event_date=2026-05-30 10:28:09.153688 , centercode=4050 , macid=6c:0b:84:3f:a5:59 , ip=10.0.0.213 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0673",live
"May 30, 2026 @ 10:28:14.544","8,017","2026-05-30 10:28:08,087 , script_run_time=2026-05-30 10:28:02 , event_date=2026-05-30 10:28:08.085161 , centercode=8017 , macid=b8:ae:ed:f8:53:43 , ip=10.0.0.132 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0164",live
"May 30, 2026 @ 10:28:14.541","1,079","2026-05-30 10:28:10,263 , script_run_time=2026-05-30 10:28:03 , event_date=2026-05-30 10:28:10.260934 , centercode=1079 , macid=00:1b:cc:cf:3d:64 , ip=10.0.0.117 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0677",live
"May 30, 2026 @ 10:28:14.540","1,079","2026-05-30 10:28:10,214 , script_run_time=2026-05-30 10:28:03 , event_date=2026-05-30 10:28:10.212857 , centercode=1079 , macid=b8:ca:3a:79:83:0a , ip=10.0.0.126 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0677",live
"May 30, 2026 @ 10:28:14.525","7,082","2026-05-30 10:28:07,029 , script_run_time=2026-05-30 10:28:02 , event_date=2026-05-30 10:28:07.027637 , centercode=7082 , macid=78:ac:c0:c1:7c:66 , ip=10.0.0.66 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0187",live
"May 30, 2026 @ 10:28:14.525","7,082","2026-05-30 10:28:07,101 , script_run_time=2026-05-30 10:28:02 , event_date=2026-05-30 10:28:07.100118 , centercode=7082 , macid=18:03:73:dd:76:86 , ip=10.0.0.43 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0187",live
"May 30, 2026 @ 10:28:14.524","7,082","2026-05-30 10:28:06,977 , script_run_time=2026-05-30 10:28:02 , event_date=2026-05-30 10:28:06.974922 , centercode=7082 , macid=d4:be:d9:b8:4c:ce , ip=10.0.0.148 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0187",live
"May 30, 2026 @ 10:28:14.445","7,024","2026-05-30 10:28:06,169 , script_run_time=2026-05-30 10:28:02 , event_date=2026-05-30 10:28:06.167937 , centercode=7024 , macid=00:23:24:da:9e:1d , ip=10.0.0.69 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0156",live
"May 30, 2026 @ 10:28:14.381","7,058","2026-05-30 10:28:08,503 , script_run_time=2026-05-30 10:28:02 , event_date=2026-05-30 10:28:08.501700 , centercode=7058 , macid=2c:41:38:ab:79:2f , ip=10.0.0.139 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0696",live
"May 30, 2026 @ 10:28:14.381","7,058","2026-05-30 10:28:08,667 , script_run_time=2026-05-30 10:28:02 , event_date=2026-05-30 10:28:08.665063 , centercode=7058 , macid=80:c1:6e:ff:f0:32 , ip=10.0.0.193 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0696",live
"May 30, 2026 @ 10:28:14.353","1,013","2026-05-30 10:28:08,700 , script_run_time=2026-05-30 10:28:02 , event_date=2026-05-30 10:28:08.698884 , centercode=1013 , macid=6c:24:08:97:12:2c , ip=10.0.0.154 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0780",live
"May 30, 2026 @ 10:28:14.334","8,019","2026-05-30 10:28:08,283 , script_run_time=2026-05-30 10:28:02 , event_date=2026-05-30 10:28:08.281757 , centercode=8019 , macid=00:fc:04:4b:08:e9 , ip=10.0.0.89 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0420",live
"May 30, 2026 @ 10:28:14.334","8,019","2026-05-30 10:28:08,295 , script_run_time=2026-05-30 10:28:02 , event_date=2026-05-30 10:28:08.293017 , centercode=8019 , macid=00:fc:04:4b:08:e5 , ip=10.0.0.90 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0420",live
"May 30, 2026 @ 10:28:14.334","8,019","2026-05-30 10:28:08,276 , script_run_time=2026-05-30 10:28:02 , event_date=2026-05-30 10:28:08.274019 , centercode=8019 , macid=00:ec:51:36:94:1a , ip=10.0.0.88 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0420",live
"May 30, 2026 @ 10:28:14.334","8,019","2026-05-30 10:28:08,300 , script_run_time=2026-05-30 10:28:02 , event_date=2026-05-30 10:28:08.298422 , centercode=8019 , macid=00:fd:70:8c:4d:3b , ip=10.0.0.92 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0420",live
"May 30, 2026 @ 10:28:14.334","8,019","2026-05-30 10:28:08,289 , script_run_time=2026-05-30 10:28:02 , event_date=2026-05-30 10:28:08.287340 , centercode=8019 , macid=00:f9:b0:0a:c3:37 , ip=10.0.0.124 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0420",live
"May 30, 2026 @ 10:28:14.333","8,019","2026-05-30 10:28:08,264 , script_run_time=2026-05-30 10:28:02 , event_date=2026-05-30 10:28:08.261912 , centercode=8019 , macid=00:ee:e4:f0:c0:d7 , ip=10.0.0.130 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0420",live
"May 30, 2026 @ 10:28:14.333","8,019","2026-05-30 10:28:08,270 , script_run_time=2026-05-30 10:28:02 , event_date=2026-05-30 10:28:08.268331 , centercode=8019 , macid=8c:14:03:e4:dd:82 , ip=10.0.0.91 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0420",live
"May 30, 2026 @ 10:28:14.333","8,019","2026-05-30 10:28:08,233 , script_run_time=2026-05-30 10:28:02 , event_date=2026-05-30 10:28:08.231235 , centercode=8019 , macid=00:fc:04:4b:08:d5 , ip=10.0.0.82 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0420",live
"May 30, 2026 @ 10:28:14.333","8,019","2026-05-30 10:28:08,225 , script_run_time=2026-05-30 10:28:02 , event_date=2026-05-30 10:28:08.223702 , centercode=8019 , macid=00:fd:70:8c:4d:3c , ip=10.0.0.76 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0420",live
"May 30, 2026 @ 10:28:14.333","8,019","2026-05-30 10:28:08,246 , script_run_time=2026-05-30 10:28:02 , event_date=2026-05-30 10:28:08.244467 , centercode=8019 , macid=00:fc:04:4b:09:ae , ip=10.0.0.86 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0420",live
"May 30, 2026 @ 10:28:14.333","8,019","2026-05-30 10:28:08,220 , script_run_time=2026-05-30 10:28:02 , event_date=2026-05-30 10:28:08.218133 , centercode=8019 , macid=00:f9:b0:0a:c3:33 , ip=10.0.0.62 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0420",live
"May 30, 2026 @ 10:28:14.333","8,019","2026-05-30 10:28:08,255 , script_run_time=2026-05-30 10:28:02 , event_date=2026-05-30 10:28:08.253856 , centercode=8019 , macid=00:ec:51:36:91:88 , ip=10.0.0.154 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0420",live
"May 30, 2026 @ 10:28:14.333","8,019","2026-05-30 10:28:08,240 , script_run_time=2026-05-30 10:28:02 , event_date=2026-05-30 10:28:08.238881 , centercode=8019 , macid=10:78:d2:df:a6:dd , ip=10.0.0.84 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0420",live
"May 30, 2026 @ 10:28:14.332","8,019","2026-05-30 10:28:08,169 , script_run_time=2026-05-30 10:28:02 , event_date=2026-05-30 10:28:08.167160 , centercode=8019 , macid=00:ec:51:36:94:18 , ip=10.0.0.74 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0420",live
"May 30, 2026 @ 10:28:14.332","8,019","2026-05-30 10:28:08,174 , script_run_time=2026-05-30 10:28:02 , event_date=2026-05-30 10:28:08.172785 , centercode=8019 , macid=8c:9a:b9:92:d3:a9 , ip=10.0.0.64 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0420",live
"May 30, 2026 @ 10:28:14.332","8,019","2026-05-30 10:28:08,212 , script_run_time=2026-05-30 10:28:02 , event_date=2026-05-30 10:28:08.210579 , centercode=8019 , macid=8c:1c:dc:ee:f8:63 , ip=10.0.0.172 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0420",live
"May 30, 2026 @ 10:28:14.332","8,019","2026-05-30 10:28:08,199 , script_run_time=2026-05-30 10:28:02 , event_date=2026-05-30 10:28:08.197283 , centercode=8019 , macid=8c:1c:dc:ee:f8:61 , ip=10.0.0.77 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0420",live
"May 30, 2026 @ 10:28:14.332","8,019","2026-05-30 10:28:08,204 , script_run_time=2026-05-30 10:28:02 , event_date=2026-05-30 10:28:08.202981 , centercode=8019 , macid=00:ee:e4:f0:c1:05 , ip=10.0.0.65 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0420",live
"May 30, 2026 @ 10:28:14.332","8,019","2026-05-30 10:28:08,181 , script_run_time=2026-05-30 10:28:02 , event_date=2026-05-30 10:28:08.178991 , centercode=8019 , macid=00:fc:04:4b:08:ea , ip=10.0.0.75 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0420",live
"May 30, 2026 @ 10:28:14.332","8,019","2026-05-30 10:28:08,157 , script_run_time=2026-05-30 10:28:02 , event_date=2026-05-30 10:28:08.155542 , centercode=8019 , macid=00:ec:51:36:93:b0 , ip=10.0.0.152 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0420",live
"May 30, 2026 @ 10:28:14.332","8,019","2026-05-30 10:28:08,193 , script_run_time=2026-05-30 10:28:02 , event_date=2026-05-30 10:28:08.191411 , centercode=8019 , macid=00:fc:04:4b:08:cb , ip=10.0.0.66 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0420",live
"May 30, 2026 @ 10:28:14.332","8,019","2026-05-30 10:28:08,187 , script_run_time=2026-05-30 10:28:02 , event_date=2026-05-30 10:28:08.185232 , centercode=8019 , macid=00:fd:70:8c:4d:3e , ip=10.0.0.78 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0420",live
"May 30, 2026 @ 10:28:14.331","8,019","2026-05-30 10:28:08,093 , script_run_time=2026-05-30 10:28:02 , event_date=2026-05-30 10:28:08.091074 , centercode=8019 , macid=8c:9a:b9:92:d3:b2 , ip=10.0.0.167 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0420",live
"May 30, 2026 @ 10:28:14.331","8,019","2026-05-30 10:28:08,113 , script_run_time=2026-05-30 10:28:02 , event_date=2026-05-30 10:28:08.111607 , centercode=8019 , macid=00:ec:51:36:94:19 , ip=10.0.0.170 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0420",live
"May 30, 2026 @ 10:28:14.331","8,019","2026-05-30 10:28:08,146 , script_run_time=2026-05-30 10:28:02 , event_date=2026-05-30 10:28:08.144068 , centercode=8019 , macid=00:e5:c8:36:0b:02 , ip=10.0.0.158 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0420",live
"May 30, 2026 @ 10:28:14.331","8,019","2026-05-30 10:28:08,140 , script_run_time=2026-05-30 10:28:02 , event_date=2026-05-30 10:28:08.138493 , centercode=8019 , macid=10:78:d2:df:de:87 , ip=10.0.0.60 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0420",live
"May 30, 2026 @ 10:28:14.331","8,019","2026-05-30 10:28:08,102 , script_run_time=2026-05-30 10:28:02 , event_date=2026-05-30 10:28:08.100128 , centercode=8019 , macid=00:ee:e4:f0:c0:c6 , ip=10.0.0.59 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0420",live
"May 30, 2026 @ 10:28:14.331","8,019","2026-05-30 10:28:08,107 , script_run_time=2026-05-30 10:28:02 , event_date=2026-05-30 10:28:08.105702 , centercode=8019 , macid=00:fc:04:4b:08:d3 , ip=10.0.0.101 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0420",live
"May 30, 2026 @ 10:28:14.331","8,019","2026-05-30 10:28:08,119 , script_run_time=2026-05-30 10:28:02 , event_date=2026-05-30 10:28:08.117341 , centercode=8019 , macid=8c:1c:dc:ee:f8:69 , ip=10.0.0.166 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0420",live
"May 30, 2026 @ 10:28:14.331","8,019","2026-05-30 10:28:08,128 , script_run_time=2026-05-30 10:28:02 , event_date=2026-05-30 10:28:08.126679 , centercode=8019 , macid=8c:1c:c1:f2:7b:4c , ip=10.0.0.150 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0420",live
"May 30, 2026 @ 10:28:14.330","8,019","2026-05-30 10:28:08,018 , script_run_time=2026-05-30 10:28:02 , event_date=2026-05-30 10:28:08.016418 , centercode=8019 , macid=00:ec:51:36:93:99 , ip=10.0.0.126 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0420",live
"May 30, 2026 @ 10:28:14.330","8,019","2026-05-30 10:28:08,043 , script_run_time=2026-05-30 10:28:02 , event_date=2026-05-30 10:28:08.041256 , centercode=8019 , macid=8c:1c:da:cf:c8:5d , ip=10.0.0.72 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0420",live
"May 30, 2026 @ 10:28:14.330","8,019","2026-05-30 10:28:08,050 , script_run_time=2026-05-30 10:28:02 , event_date=2026-05-30 10:28:08.048523 , centercode=8019 , macid=8c:fd:70:8c:44:b5 , ip=10.0.0.73 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0420",live
"May 30, 2026 @ 10:28:14.330","8,019","2026-05-30 10:28:08,062 , script_run_time=2026-05-30 10:28:02 , event_date=2026-05-30 10:28:08.060060 , centercode=8019 , macid=00:35:63:a1:fb:80 , ip=10.0.0.185 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0420",live
"May 30, 2026 @ 10:28:14.330","8,019","2026-05-30 10:28:08,079 , script_run_time=2026-05-30 10:28:02 , event_date=2026-05-30 10:28:08.077070 , centercode=8019 , macid=00:ec:51:36:94:11 , ip=10.0.0.70 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0420",live
"May 30, 2026 @ 10:28:14.330","9,022","2026-05-30 10:28:08,821 , script_run_time=2026-05-30 10:28:02 , event_date=2026-05-30 10:28:08.819832 , centercode=9022 , macid=b4:b5:2f:aa:c9:5c , ip=10.0.0.110 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0658",live
"May 30, 2026 @ 10:28:14.330","9,022","2026-05-30 10:28:08,911 , script_run_time=2026-05-30 10:28:02 , event_date=2026-05-30 10:28:08.909970 , centercode=9022 , macid=e8:39:35:53:ce:1a , ip=10.0.0.174 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0658",live
"May 30, 2026 @ 10:28:14.330","8,019","2026-05-30 10:28:08,073 , script_run_time=2026-05-30 10:28:02 , event_date=2026-05-30 10:28:08.071587 , centercode=8019 , macid=00:fc:04:4b:08:d1 , ip=10.0.0.68 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0420",live
"May 30, 2026 @ 10:28:14.330","8,019","2026-05-30 10:28:08,035 , script_run_time=2026-05-30 10:28:02 , event_date=2026-05-30 10:28:08.033737 , centercode=8019 , macid=00:fd:70:8c:4d:b7 , ip=10.0.0.49 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0420",live
"May 30, 2026 @ 10:28:14.330","8,019","2026-05-30 10:28:08,024 , script_run_time=2026-05-30 10:28:02 , event_date=2026-05-30 10:28:08.021969 , centercode=8019 , macid=8c:1c:c1:f2:7b:6d , ip=10.0.0.54 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0420",live
"May 30, 2026 @ 10:28:14.330","9,022","2026-05-30 10:28:08,904 , script_run_time=2026-05-30 10:28:02 , event_date=2026-05-30 10:28:08.902288 , centercode=9022 , macid=d4:be:d9:b7:ed:f6 , ip=10.0.0.145 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0658",live
"May 30, 2026 @ 10:28:14.329","8,019","2026-05-30 10:28:08,005 , script_run_time=2026-05-30 10:28:02 , event_date=2026-05-30 10:28:08.003247 , centercode=8019 , macid=00:fc:04:4b:08:e7 , ip=10.0.0.80 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0420",live
"May 30, 2026 @ 10:28:14.329","8,019","2026-05-30 10:28:07,972 , script_run_time=2026-05-30 10:28:02 , event_date=2026-05-30 10:28:07.969910 , centercode=8019 , macid=00:ec:51:36:94:12 , ip=10.0.0.43 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0420",live
"May 30, 2026 @ 10:28:14.329","8,019","2026-05-30 10:28:07,995 , script_run_time=2026-05-30 10:28:02 , event_date=2026-05-30 10:28:07.993853 , centercode=8019 , macid=00:ec:51:36:94:0f , ip=10.0.0.56 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0420",live
"May 30, 2026 @ 10:28:14.329","8,019","2026-05-30 10:28:07,956 , script_run_time=2026-05-30 10:28:02 , event_date=2026-05-30 10:28:07.954206 , centercode=8019 , macid=8c:99:b9:92:44:81 , ip=10.0.0.35 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0420",live
"May 30, 2026 @ 10:28:14.329","8,019","2026-05-30 10:28:07,934 , script_run_time=2026-05-30 10:28:02 , event_date=2026-05-30 10:28:07.932340 , centercode=8019 , macid=00:ee:e4:f0:c5:35 , ip=10.0.0.122 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0420",live
"May 30, 2026 @ 10:28:14.329","8,019","2026-05-30 10:28:07,962 , script_run_time=2026-05-30 10:28:02 , event_date=2026-05-30 10:28:07.959933 , centercode=8019 , macid=8c:99:b9:92:44:82 , ip=10.0.0.37 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0420",live
"May 30, 2026 @ 10:28:14.329","8,019","2026-05-30 10:28:07,944 , script_run_time=2026-05-30 10:28:02 , event_date=2026-05-30 10:28:07.942165 , centercode=8019 , macid=8c:0c:c0:f0:51:4e , ip=10.0.0.140 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0420",live
"May 30, 2026 @ 10:28:14.329","8,019","2026-05-30 10:28:08,012 , script_run_time=2026-05-30 10:28:02 , event_date=2026-05-30 10:28:08.010736 , centercode=8019 , macid=00:ee:e4:f0:c0:e7 , ip=10.0.0.145 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0420",live
"May 30, 2026 @ 10:28:14.328","9,022","2026-05-30 10:28:08,663 , script_run_time=2026-05-30 10:28:02 , event_date=2026-05-30 10:28:08.660956 , centercode=9022 , macid=8c:89:a5:ed:99:8e , ip=10.0.0.44 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0658",live
